0.004770257638405888,0.0072250000000000005
0.002169373518582562,0.009904166666666669
0.002713721002297498,0.0044555555555555555
0.000438584942298257,0.0016
0.0002904219227205945,0.001
0.0008636179141621126,0.003766666666666667
0.0035120410214521443,0.018166666666666668
0.0007988465100835969,0.005399999999999999
0.0006289250109832329,0.002466666666666667
3.087817065763785e-05,0.0001
0.001993225728342572,0.012333333333333333
0.00023270358074227115,0.0008
0.0015728501370155606,0.0083
0.0013443611687770686,0.006633333333333333
0.00034022214690965317,0.0025
0.00017996236201453834,0.0006333333333333334
0.0011890812099015556,0.0044666666666666665
0.0002319865634103159,0.0007666666666666667
5.0167531002750006e-05,0.00016666666666666666
0.006550029908645391,0.04092083333333334
8.806595759253666e-05,0.0003
0.001161493689615476,0.004233333333333334
0.0011134248012419166,0.0045000000000000005
0.0017609711776279558,0.0063999999999999994
0.0025688388982294348,0.005655555555555556
0.0007122046947973662,0.0025666666666666667
0.000383950036697081,0.0013666666666666666
0.0011558763302316555,0.011
0.0016758207704319769,0.0022875
0.002166210133961568,0.010333333333333333
0.0012099755200203517,0.005533333333333333
0.0017507207010037404,0.006891666666666666
0.0023843246565690354,0.010533333333333334
0.00027021272280857594,0.001733333333333333
1.1949731987645258e-05,3.3333333333333335e-05
0.0033650686719278898,0.0040999999999999995
0.0027920282523538403,0.003875
0.0015746190376531464,0.006733333333333333
0.0006026302287609373,0.0036
0.0006564211322380495,0.0008874999999999999
0.0002621107156787026,0.0004125
0.000526141714685062,0.0020666666666666667
0.0015832347369034968,0.007
0.0009128298571977644,0.0033333333333333335
0.0014402295914310514,0.005966666666666667
0.004040233735800564,0.017277777777777777
0.0001229120847126486,0.00015000000000000001
0.00023565399677741584,0.0009666666666666667
0.00021144399905501454,0.0052
0.00027423566400840735,0.001
0.00018683203105304162,0.0006333333333333334
0.0007319840818246903,0.002766666666666667
0.000600480844483145,0.0021666666666666666
0.0010768231832779924,0.005266666666666666
0.0028171721523417167,0.013766666666666668
0.005591588937972278,0.00758888888888889
0.0006111412255638392,0.0021333333333333334
0.00022623765192789633,0.0008
0.00019322711081483227,0.0007
0.0026272518596469406,0.009395833333333334
0.0013637579822768442,0.0013454545454545455
0.0017328433357249662,0.002375
0.0016202516668539304,0.0022125
0.0024262004147014107,0.014004166666666668
0.00017568798569719127,0.00022500000000000002
0.0006126332131848316,0.0022
0.0019858566208503818,0.0028375
0.0018125187500493427,0.007666666666666667
0.00023936467051259794,0.0008666666666666666
0.0014598766703712665,0.0061333333333333335
0.003238597491861301,0.010312499999999999
0.00039438830291659195,0.0014333333333333333
0.0003412284102967523,0.0006125
0.004116763245241453,0.019579166666666665
0.001256614546717014,0.0056
0.0033291345321460053,0.004111111111111111
0.0011003794898217579,0.004033333333333333
0.0040329008475830114,0.010654545454545453
0.0012126874563789468,0.0028444444444444446
0.002261742294472103,0.003822222222222222
0.0006645813122035017,0.0024333333333333334
0.0005979040717756636,0.0020444444444444447
0.0041490057179309585,0.01576666666666667
0.0006854840616100852,0.0007400000000000001
0.0013036713994415863,0.004733333333333333
0.0008011692478996851,0.0033791666666666666
0.0020297570060164916,0.0029000000000000002
0.003232267439938351,0.009687499999999998
0.002845867988904423,0.0058000000000000005
0.004995512055944675,0.004990909090909091
0.0008819802506391021,0.0046
0.002258563558898336,0.008816666666666667
0.006341964523469821,0.0087625
0.0005051765981096626,0.002133333333333333
0.0029376802540965357,0.011933333333333332
7.572911859053775e-05,7.777777777777778e-05
0.0027558822469260663,0.009154166666666666
0.0017356664342152892,0.008266666666666667
0.0002205530284613954,0.00030000000000000003
0.0027913334569767676,0.003954166666666666
